step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,1,0,0,0,0,0,0,0,1.0177955740938605,99068.15000000001,0.0,5.9399999999999995,True,99.98869893975507,0.9998869893975507,0.02041288613850518,2.8001428534987283,0.8311088107552134,97293,99.95582312813347
2,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,2,0,0,0,0,0,0,0,1.0354868098134298,100790.14412,0.0,10.73259,True,99.98869893975507,0.9998869893975507,0.038435679256402004,5.087159529093815,0.7295018033266524,97071,99.72774718500862
3,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,3,0,0,0,0,0,0,0,1.0530128279933428,102496.05662556001,0.0,15.33170925,True,99.98767157064191,0.9998767157064191,0.05485273408882439,7.011684061607079,0.6595867753381253,96459,99.09899728774553
4,11,4,4,4,2,2,4,4,2,3,3,8,2,2,0,552,5,0,0,0,0,0,0,0,1.0703685736609287,104185.39548586016,0.0,19.72441777383,True,99.98561683241554,0.9998561683241555,0.07000682835551739,8.672435525840584,0.6077438995402898,95236,97.84252486233254
5,11,4,4,4,2,2,4,4,2,5,2,8,2,2,0,552,6,0,0,0,0,0,0,0,1.0875543473683982,105858.1899554504,0.0,23.915715260158258,True,99.98561683241554,0.9998561683241555,0.08414286800723353,10.134445983101788,0.5673648613110638,93217,95.76826662283226
6,11,4,4,3,2,2,5,4,2,4,3,6,2,2,0,552,7,0,0,0,0,0,0,0,1.1045764363233515,107515.05200596973,0.0,27.918774926803334,True,99.9712336648311,0.999712336648311,0.09739293002446861,11.441577643218022,0.5348092438856525,90298,92.76937618147448
7,11,4,4,3,2,2,5,4,2,4,3,6,2,2,0,552,8,0,0,0,0,0,0,0,1.1214343584170798,109155.93471088487,0.0,31.749462834228687,True,99.9712336648311,0.999712336648311,0.10990528837148421,12.652270751710422,0.507850856399514,86377,88.74106188871538
8,10,4,4,3,2,2,5,4,2,4,3,6,2,2,0,552,9,0,0,1,0,0,0,0,1.138124123446952,110780.44967983251,0.0,35.42357632101625,True,99.97431577217063,0.9997431577217063,0.12179035195656122,13.8013013680516,0.4850629497232215,81477,83.70695323415796
9,10,4,5,3,2,2,5,4,2,3,4,6,2,2,0,552,10,0,0,1,0,0,0,0,1.154649926232097,112389.0052197274,0.0,38.95562378837006,True,99.97637051039698,0.9997637051039697,0.13313647281940863,14.86092488516273,0.4654710486737473,75642,77.71225445878194
10,10,4,5,3,2,2,5,4,2,4,3,6,2,2,0,552,11,0,0,1,0,0,0,0,1.1710109312846184,113981.52000751962,0.0,42.358411983660474,True,99.97637051039698,0.9997637051039697,0.14402455238376055,15.843123502370599,0.44838631560131365,68955,70.84223719898085
