step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,2,0,0,0,0,0,0,0,1.0177955740938605,99068.15000000001,0.0,5.9399999999999995,True,99.98869893975507,0.9998869893975507,0.020419527531303393,2.8001428534987283,0.8311049501816453,97293,99.95582312813347
2,11,4,4,4,2,2,3,4,2,2,4,8,2,2,0,552,3,0,0,0,0,0,0,0,1.03548680981343,100790.14412000001,0.0,10.73259,True,99.98869893975507,0.9998869893975507,0.038444139142682174,5.087159529093815,0.7295038093488206,97067,99.72363770855594
3,11,4,4,4,2,2,3,4,2,2,4,8,2,2,0,552,5,0,0,0,0,0,0,0,1.0530068988253063,102495.47950406001,0.0,15.33170925,True,99.98869893975507,0.9998869893975507,0.05486359957352853,7.011684061607079,0.6595929144151155,96436,99.07536779814252
4,11,4,4,4,2,2,3,4,2,2,4,8,2,2,0,552,7,0,0,0,0,0,0,0,1.0703552671305392,104184.10028141817,0.0,19.72441777383,True,99.98767157064191,0.9998767157064191,0.07001936670685283,8.672435525840584,0.6077461710031014,95175,97.77985534642887
5,11,4,4,4,2,2,3,4,2,2,4,8,2,2,0,595,8,0,0,0,0,0,0,0,1.087543199008704,105857.10481871122,0.0,23.915715260158258,True,99.98767157064191,0.9998767157064191,0.08413798726167249,10.134445983101788,0.5673658651335918,93138,95.68710446289143
6,11,4,4,4,2,2,3,4,2,3,3,8,2,2,0,595,9,0,0,0,0,0,0,0,1.10674414645828,107726.04823966313,0.0,27.918774926803334,True,99.96815155749158,0.9996815155749158,0.10075445729048413,12.37987152133621,0.5340871110440029,90304,92.77554039615353
7,11,4,4,4,2,2,3,4,2,3,3,8,2,2,0,595,10,0,0,0,0,0,0,0,1.1257569281474595,109576.67635816112,0.0,31.749462834228687,True,99.96815155749158,0.9996815155749158,0.11617213510145694,14.153807752965452,0.5060654932371346,86630,89.00098627434865
8,11,4,4,4,2,2,3,4,2,3,3,8,2,2,0,595,11,0,0,0,0,0,0,0,1.1445789592711624,111408.73757961785,0.0,35.43813080601625,True,99.97020629571793,0.9997020629571793,0.130596465548086,15.623132143451471,0.4824528959772422,82078,84.32440207117612
9,10,4,5,4,2,2,3,4,2,4,2,8,2,2,0,595,12,0,0,0,0,1,0,0,1.1632110917903271,113222.31483050328,0.0,39.000917345690056,True,99.9712336648311,0.999712336648311,0.14422131192844329,16.882198788212655,0.462301718403705,76776,78.87729103312238
10,10,4,5,4,2,2,3,4,2,3,3,8,2,1,0,595,13,0,0,0,0,1,0,0,1.18165409368335,115017.48286276255,0.0,42.4481643258133,True,99.97431577217063,0.9997431577217063,0.15713499651158813,17.98789357385312,0.4448687504381302,70802,72.73978795101505
11,10,5,5,4,2,2,3,4,2,3,3,8,2,1,0,595,14,0,0,0,0,1,0,0,1.199915866803502,116795.01081118565,0.0,45.78769834092408,True,99.9753431412838,0.999753431412838,0.16945391477715446,18.976778214843357,0.4295950366275533,64306,66.06599819183036
12,10,4,5,4,2,2,3,4,2,3,3,8,2,1,0,595,15,0,0,0,0,1,0,0,1.2179891679285122,118554.19364948967,0.0,49.0261428879979,True,99.97739787951015,0.9997739787951015,0.1812692841995297,19.873625982230834,0.41606326196090104,57533,59.107627188296206
13,10,4,6,4,2,2,3,4,2,3,3,8,2,1,0,595,16,0,0,0,0,1,0,0,1.2358772906703985,120295.35196469391,0.0,52.16938271717964,True,99.9753431412838,0.999753431412838,0.192640605146745,20.69596387396437,0.40396053354368217,50599,51.98384975754089
14,10,4,6,4,2,2,3,4,2,3,3,8,2,1,0,595,16,0,0,0,0,1,0,0,1.25358469372264,122018.91974818689,0.0,55.22273001955369,True,99.97739787951015,0.9997739787951015,0.20358589001479663,21.456640652494226,0.39304691883434895,43725,44.92171447357607
15,10,4,6,4,2,2,3,4,2,3,3,8,2,1,0,595,18,0,0,0,0,1,0,0,1.2711141250195281,123725.16447290078,0.0,58.190995414601744,True,99.97842524862332,0.9997842524862333,0.21417434514634248,22.16535532412656,0.3831368081919328,9761,10.028149913700995
16,10,4,6,4,2,2,3,4,2,3,3,8,2,0,0,595,19,0,0,0,0,1,0,0,1.288473844812567,125414.89015867602,0.0,61.078534278252924,True,99.97637051039698,0.9997637051039697,0.22441897368375138,22.829609878854267,0.3740807673236641,9739,10.005547793211145
17,10,4,6,4,2,2,3,4,2,2,4,8,2,0,0,638,19,0,0,0,0,1,0,0,1.3056608296484726,127087.80251466372,0.0,63.8892891733579,True,99.97637051039698,0.9997637051039697,0.2343626259696303,23.455326309374797,0.36576504978994784,9734,10.000410947645271
18,10,4,5,4,2,2,3,4,2,3,3,8,2,0,0,681,20,0,0,0,0,1,0,0,1.3248648046164335,128957.04062214517,0.0,66.62683237592637,True,99.97637051039698,0.9997637051039697,0.2476053883926801,25.214476097360095,0.3564687883038409,9734,10.000410947645271
19,10,4,5,4,2,2,3,4,2,4,2,8,2,0,0,724,20,0,0,0,0,1,0,0,1.3460564812251987,131019.75365653593,0.0,69.29440771142531,True,99.97842524862332,0.9997842524862333,0.2637469444949165,27.737616755581236,0.3460413339542284,9734,10.000410947645271
20,10,4,5,4,2,2,3,4,2,5,1,8,2,0,0,724,22,0,0,0,0,1,0,0,1.3692243995390982,133274.82615353767,0.0,71.90952466851722,True,99.97739787951015,0.9997739787951015,0.282334631594429,30.862518692224604,0.33425152350414805,9734,10.000410947645271
21,10,4,5,4,2,2,3,4,2,3,3,8,2,0,0,724,22,0,0,0,0,1,0,0,1.3921518493558325,135506.4924088993,0.0,77.8976704639673,True,99.97739787951015,0.9997739787951015,0.29956733388172735,33.151636389597066,0.323888679198417,9734,10.000410947645271
22,10,4,5,4,2,2,3,4,2,3,3,8,2,0,0,724,24,0,0,0,0,1,0,0,1.4148501446482291,137715.85367948003,0.0,83.02729684215932,True,99.97842524862332,0.9997842524862333,0.3157307821559892,34.926173036473934,0.3148780372888152,9734,10.000410947645271
23,10,4,5,4,2,2,3,4,2,2,4,8,2,0,0,724,25,0,0,0,0,1,0,0,1.4373126337302295,139902.26251676562,0.0,87.39180946598255,True,99.97328840305745,0.9997328840305745,0.3310136534621588,36.35847206493071,0.30701034688494244,9734,10.000410947645271
24,10,4,5,4,2,2,3,4,2,3,2,8,2,0,0,724,26,0,0,0,0,1,0,0,1.4595565510184272,142067.39644992963,0.0,91.21773486770803,True,99.97739787951015,0.9997739787951015,0.34553001565614816,37.55043281977407,0.3000691960142549,9734,10.000410947645271
