step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,3,4,2,2,4,4,2,3,3,8,2,2,0,552,1,0,0,0,0,0,0,0,1.0178007109394265,99068.65000000002,0.0,5.9399999999999995,True,99.98869893975507,0.9998869893975507,0.02040411699460577,2.8001428534987283,0.8311104286907074,97294,99.95685049724665
2,11,4,3,4,2,2,4,4,2,3,3,8,2,2,0,552,2,0,0,0,0,0,0,0,1.0354970321361059,100791.13912,0.0,10.73259,True,99.98869893975507,0.9998869893975507,0.038427733153547534,5.087159529093815,0.7294988410512928,97077,99.73391139968768
3,11,4,3,4,2,2,4,4,2,2,4,8,2,2,0,552,5,0,0,0,0,0,0,0,1.0530221557703214,102496.96455406002,0.0,15.33170925,True,99.98869893975507,0.9998869893975507,0.054847072875123026,7.011684061607079,0.6595842876638659,96470,99.11029834799047
4,11,4,3,4,2,2,4,3,2,2,4,8,2,2,0,552,6,0,0,0,0,0,0,0,1.0703809631565726,104186.60142980816,0.0,19.72441777383,True,99.98664420152873,0.9998664420152873,0.06998717964705109,8.672435525840584,0.6077432353419138,95261,97.86820909016191
5,11,4,3,4,2,2,4,3,2,2,4,8,2,2,0,552,7,0,0,0,0,0,0,0,1.0875686380744773,105859.58095561732,0.0,23.915715260158258,True,99.98767157064191,0.9998767157064191,0.08410305688639245,10.134445983101788,0.5673614963397831,93258,95.81038875647242
6,11,4,3,4,2,2,4,3,2,2,4,8,2,2,0,552,9,0,0,0,0,0,0,0,1.1045872094150826,107516.10061562648,0.0,27.918774926803334,True,99.97226103394428,0.9997226103394428,0.09736466657846807,11.441586048889723,0.534797245583336,90335,92.80738883866195
7,11,4,3,4,2,2,4,3,2,2,3,8,2,2,0,552,11,0,0,0,0,0,0,0,1.1214460939752837,109157.07700317822,0.0,31.749462834228687,True,99.97431577217063,0.9997431577217063,0.10987472007401461,12.657248680421452,0.5078384452160887,86462,88.82838826333526
8,11,4,3,4,2,2,4,3,2,1,4,8,2,2,0,552,13,0,0,0,0,0,0,0,1.1381386999144754,110781.86849487538,0.0,35.42357632101625,True,99.97328840305745,0.9997328840305745,0.12175734004458245,13.809111493080998,0.48504841849229313,81651,83.88571545985042
9,11,4,3,4,2,2,4,3,2,1,4,8,2,2,0,552,15,0,0,0,0,0,0,0,1.1546677902419953,112390.74403099486,0.0,38.95562378837006,True,99.9712336648311,0.999712336648311,0.1330956303263404,14.871445178528976,0.46545490258510075,75979,78.05847784992191
10,11,5,3,4,2,3,4,3,2,2,3,8,2,2,0,552,17,0,0,0,0,0,0,0,1.1710343706933544,113983.80150580834,0.0,42.358411983660474,True,99.9712336648311,0.999712336648311,0.14395403332852744,15.856153958800034,0.44836754293670916,69593,71.49769869318648
