step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,3,0,0,0,0,0,0,0,1.0177955740938605,99068.15000000001,0.0,5.9399999999999995,True,99.98869893975507,0.9998869893975507,0.020419527531303393,2.8001428534987283,0.8311049501816453,97293,99.95582312813347
2,11,4,2,4,2,2,4,4,2,2,4,8,2,2,0,552,5,0,0,0,0,0,0,0,1.0354970835045616,100791.14412000001,0.0,10.73259,True,99.98869893975507,0.9998869893975507,0.03841810094989411,5.087159529093815,0.7295028018872031,97070,99.72671981589546
3,11,4,2,4,2,3,4,4,2,3,3,8,2,2,0,552,6,0,0,0,0,0,0,0,1.0530273434706585,102497.46950406002,0.0,15.33170925,True,99.98869893975507,0.9998869893975507,0.0548224052475244,7.016882040681767,0.6595843165282769,96457,99.0969425495192
4,11,4,1,4,1,3,4,4,2,3,3,8,2,2,0,552,7,0,0,0,0,0,0,0,1.0703915438162568,104187.63130889917,0.0,19.72441777383,True,99.98561683241554,0.9998561683241555,0.06995413612701964,8.678610714951034,0.6077399787337204,95254,97.86101750636969
5,11,4,1,3,1,3,5,4,2,4,2,8,2,2,0,552,9,0,0,0,0,0,0,0,1.087586162660575,105861.28672872973,0.0,23.915715260158258,True,99.98561683241554,0.9998561683241555,0.08406479023895068,10.14311829100338,0.5673607990279981,93277,95.82990876962275
6,11,4,1,3,1,3,5,4,2,4,2,8,2,2,0,552,11,0,0,0,0,0,0,0,1.1046123182981036,107518.54461386421,0.0,27.918774926803334,True,99.96712418837839,0.9996712418837839,0.09731642778423702,11.45220720193664,0.5347994240083598,90367,92.84026465028356
7,11,4,1,3,1,3,4,4,2,4,2,7,2,2,0,552,13,0,0,0,0,0,0,0,1.1214850863926253,109160.87236911258,0.0,31.749462834228687,True,99.96917892660476,0.9996917892660475,0.10979767651998748,12.654669078715767,0.5078449298235708,86432,88.79756718994
8,10,4,1,3,1,3,4,4,2,4,2,7,2,2,0,552,15,0,0,1,0,0,0,0,1.1381906145695762,110786.92165974426,0.0,35.42357632101625,True,99.9712336648311,0.999712336648311,0.12166357654930138,13.804217151712521,0.4850572682184087,81544,83.77578696474069
9,10,4,1,3,1,3,4,4,2,5,1,7,2,2,0,552,16,0,0,1,0,0,0,0,1.1547332128917207,112397.11201002853,0.0,38.95562378837006,True,99.97226103394428,0.9997226103394428,0.1329973907987431,14.864104194498147,0.4654640098814369,75789,77.86327771841867
10,10,4,1,3,1,3,4,4,2,4,2,7,2,2,0,552,16,0,0,1,0,0,0,0,1.1711118434824812,113991.34239721078,0.0,42.358411983660474,True,99.97328840305745,0.9997328840305745,0.1438558238167603,15.84639608399332,0.44838079308345385,69258,71.15353004027287
11,10,4,1,3,1,3,4,4,2,4,2,7,2,2,0,552,17,0,0,1,0,0,0,0,1.1873257901766565,115569.54311263503,0.0,45.64302475425594,True,99.9753431412838,0.999753431412838,0.15430778787839583,16.761115073094636,0.4333088485059502,62184,63.88592093367305
12,10,5,1,3,1,3,4,4,2,3,3,7,2,2,0,552,18,0,0,1,0,0,0,0,1.203377744325807,117131.97612169673,0.0,48.81897152355655,True,99.9753431412838,0.999753431412838,0.1643976129120887,17.616639656674188,0.4198771948665284,54873,56.374825347250756
13,10,5,1,3,1,3,4,4,2,4,2,7,2,2,0,552,20,0,0,1,0,0,0,0,1.2192630085281153,118678.18419809264,0.0,51.89439340095108,True,99.97842524862332,0.9997842524862333,0.17418065017197903,18.420006845309118,0.40780543698676575,47686,48.99112353086217
14,10,5,1,3,1,3,4,4,2,3,3,7,2,2,0,552,21,0,0,1,0,0,0,0,1.2349911006915684,120209.0937769145,0.0,54.876273719741086,True,99.9753431412838,0.999753431412838,0.18366602161268494,19.17715034943286,0.396875007880927,40783,41.89919454261527
15,10,5,1,3,1,3,4,4,2,3,3,7,2,2,0,552,23,0,0,1,0,0,0,0,1.2505633306352804,121724.83235071565,0.0,57.77063020125226,True,99.97637051039698,0.9997637051039697,0.19287578153038043,19.893091994015837,0.38691641074310873,34304,35.24287005835456
16,10,5,1,3,1,3,4,4,2,3,3,6,2,0,0,552,25,0,0,1,0,0,0,0,1.265995292636476,123226.91780406403,0.0,60.582681020702246,True,99.97739787951015,0.9997739787951015,0.2017976496891197,20.572097479077367,0.37779237373142976,28406,29.183447028848526
17,10,5,1,2,1,3,5,4,2,4,2,6,2,0,0,552,27,0,0,1,0,0,0,0,1.2812733885173053,124714.02654472043,0.0,63.31698412385874,True,99.9794526177365,0.999794526177365,0.21051664077442325,21.21780399600815,0.36939175954115855,23396,24.03632777184187
18,10,4,1,2,1,3,5,4,2,3,3,6,2,0,0,552,29,0,0,1,0,0,0,0,1.2964048887543131,126186.86625178982,0.0,65.97755215262909,True,99.97637051039698,0.9997637051039697,0.21916723872495728,21.833325197609955,0.3616275898941281,19468,20.000821895290542
19,9,4,1,2,1,3,5,4,2,3,3,6,2,0,0,552,30,0,0,2,0,0,0,0,1.311387711187903,127645.23425618574,0.0,68.56794635182987,True,99.97431577217063,0.9997431577217063,0.22777662807603938,22.421337744940658,0.3544246304962006,16406,16.855017670748744
20,9,4,1,2,1,3,5,4,2,3,3,6,2,0,0,552,32,0,0,2,0,0,0,0,1.3262203330207105,129088.98233490388,0.0,71.09135291366964,True,99.97637051039698,0.9997637051039697,0.23620705524720043,22.984152778798407,0.34771827236683533,14215,14.604051943782363
21,9,4,1,2,1,3,5,4,2,3,3,6,2,0,0,552,34,0,0,2,0,0,0,0,1.340907705091477,130518.59238278402,0.0,73.55064490719903,True,99.9753431412838,0.999753431412838,0.2444668212046167,23.523775017366365,0.3414553657061898,12697,13.044505629982739
22,9,4,1,2,1,3,5,4,2,3,3,6,2,0,0,552,35,0,0,2,0,0,0,0,1.355450257670609,131934.10628062638,0.0,75.94843249898422,True,99.9753431412838,0.999753431412838,0.2525634213130823,24.041951680923386,0.33559133605271857,11626,11.944193309772334
23,9,4,1,2,1,3,5,4,2,4,2,6,2,0,0,552,38,0,0,2,0,0,0,0,1.3698456965035066,133335.30071486533,0.0,78.28710372013674,True,99.97739787951015,0.9997739787951015,0.26050963452736003,24.540213045165736,0.33008776531992684,11116,11.420235062053093
24,9,3,1,2,1,3,5,4,2,6,0,6,2,0,0,552,39,0,0,2,0,0,0,0,1.3841000692332472,134722.76433888735,0.0,80.56885762485756,True,99.98047998684967,0.9998047998684967,0.2683028053218355,25.01990610092202,0.3249107414466399,10640,10.931207364181803
25,9,3,1,2,1,3,4,4,2,5,1,6,2,0,0,552,42,0,0,2,0,0,0,0,1.3982125028870938,136096.41218101815,0.0,82.79573133384598,True,99.97842524862332,0.9997842524862333,0.2759543007173163,25.482222535561064,0.3200316580067693,10345,10.628133475795183
26,9,3,1,2,1,3,4,4,2,5,1,6,2,0,0,552,44,0,0,2,0,0,0,0,1.4121845351911753,137456.39391736823,0.0,84.9696221634275,True,99.97739787951015,0.9997739787951015,0.2834727736453466,25.928222031252254,0.31542477540773445,9742,10.00862990055067
27,9,3,1,2,1,3,4,4,2,4,2,6,2,0,0,552,46,0,0,2,0,0,0,0,1.4260199595675425,138803.0787844663,0.0,87.09230580253812,True,99.97328840305745,0.9997328840305745,0.29085572324607056,26.35885169697018,0.3110680962537327,9736,10.00246568587162
28,9,3,1,2,1,3,4,4,2,4,2,6,2,0,0,552,46,0,0,2,0,0,0,0,1.4397195034782828,140136.53759056213,0.0,89.16545130704363,True,99.9753431412838,0.999753431412838,0.29810584553154545,26.774962305297475,0.3069417048402467,9734,10.000410947645271
29,9,3,1,2,1,3,3,4,2,4,2,5,2,0,0,552,48,0,0,2,0,0,0,0,1.4532863820185935,141457.0832801618,0.0,91.19063352642314,True,99.97739787951015,0.9997739787951015,0.30521449685029817,27.17732188578519,0.30302745664809305,9736,10.00246568587162
30,9,3,1,2,1,3,3,4,2,4,2,5,2,0,0,552,49,0,0,2,0,0,0,0,1.4667198670643122,142764.6449805719,0.0,93.16934345451307,True,99.97637051039698,0.9997637051039697,0.3122154786730874,27.566627129026752,0.29930921181736303,9734,10.000410947645271
31,8,3,1,2,1,3,3,4,2,5,1,5,2,0,0,552,51,0,0,3,0,0,0,0,1.4800232474986241,144059.54281852607,0.0,95.10299689772243,True,99.9753431412838,0.999753431412838,0.31910234855488717,27.9435138585532,0.2957734929841423,9734,10.000410947645271
32,8,3,1,2,1,3,3,4,2,4,2,3,2,0,0,552,53,0,0,3,0,0,0,0,1.4932022008346055,145342.32942043716,0.0,96.99294177587483,True,99.97739787951015,0.9997739787951015,0.3258565397315476,28.312170934948295,0.2924076514748465,9734,10.000410947645271
33,8,3,1,2,1,3,3,4,2,3,3,3,2,0,0,552,55,0,0,3,0,0,0,0,1.506250128362822,146612.36249432364,0.0,98.8404643085226,True,99.97739787951015,0.9997739787951015,0.33251705821530014,28.671233304094834,0.2891998691341823,9734,10.000410947645271
34,8,3,1,2,1,3,3,4,2,2,4,3,2,0,0,552,57,0,0,3,0,0,0,0,1.519170108197847,147869.94165154564,0.0,100.64679428993954,True,99.9753431412838,0.999753431412838,0.33907586376433857,29.019438849163233,0.28613984413835647,9734,10.000410947645271
35,8,3,1,2,1,2,3,4,2,2,5,3,2,0,0,552,59,0,0,3,0,0,0,0,1.5319590541813708,149114.76649779791,0.0,102.41310961641398,True,99.97739787951015,0.9997739787951015,0.34554078306356567,29.356857533876216,0.2832180183326564,9734,10.000410947645271
36,8,3,1,2,1,2,3,4,2,2,5,3,2,0,0,552,61,0,0,3,0,0,0,0,1.5446199301271597,150347.1255188572,0.0,104.14054019785962,True,99.97842524862332,0.9997842524862333,0.351918297985689,29.683813869323306,0.2804255237587284,9734,10.000410947645271
37,7,3,1,2,1,2,3,4,2,3,4,3,2,0,0,552,62,0,0,4,0,0,0,0,1.5571557953896233,151567.31650004437,0.0,105.8301713604908,True,99.97842524862332,0.9997842524862333,0.35820722943968336,30.000710576794273,0.2777542564670006,9734,10.000410947645271
38,7,3,1,2,1,2,3,4,2,3,4,3,2,0,0,552,64,0,0,4,0,0,0,0,1.569568728489194,152775.54175622418,0.0,107.48304682707104,True,99.97739787951015,0.9997739787951015,0.3644312613260938,30.30796599808267,0.27519716007160705,9734,10.000410947645271
39,7,3,1,2,1,2,3,4,2,4,4,3,2,0,0,552,66,0,0,4,0,0,0,0,1.5818571738343394,153971.64987233927,0.0,109.10017134500987,True,99.97842524862332,0.9997842524862333,0.37058640763706796,30.60598693211071,0.272747432306843,9734,10.000410947645271
40,7,3,1,2,1,2,3,4,2,3,5,3,2,0,0,552,68,0,0,4,0,0,0,0,1.594018993065562,155155.43270902953,0.0,110.6825130195356,True,99.97739787951015,0.9997739787951015,0.3766940707932451,30.89515888534736,0.2703989700430778,9734,10.000410947645271
41,7,3,0,2,1,2,3,4,2,3,5,3,2,0,0,552,67,0,0,4,0,0,0,0,1.6060668902173387,156328.12682619487,0.0,112.23100539866923,True,99.97637051039698,0.9997637051039697,0.38270980766607887,31.175843503271988,0.2681458064330939,9734,10.000410947645271
42,7,3,0,2,1,2,3,3,2,4,4,3,2,0,0,603,69,0,0,4,0,0,0,0,1.6179930394027442,157488.97048330551,0.0,113.74654934825185,True,99.97842524862332,0.9997842524862333,0.3886568141543293,31.448379041486582,0.2659824645167275,9734,10.000410947645271
43,7,3,0,2,1,2,3,4,2,4,4,3,2,0,0,603,72,0,0,4,0,0,0,0,1.6323804903920625,158889.3874128018,0.0,115.23001474843127,True,99.97842524862332,0.9997842524862333,0.3982777491958323,31.778265360597445,0.2638750220194963,9734,10.000410947645271
44,7,3,0,2,1,2,3,4,2,4,4,3,2,0,0,603,74,0,0,4,0,0,0,0,1.6466134773100645,160274.76942745244,0.0,116.6822420374699,True,99.9794526177365,0.999794526177365,0.40737956323047964,32.283154886787756,0.26177954147621096,9734,10.000410947645271
45,7,3,0,2,1,2,3,4,2,5,3,3,2,0,0,603,76,0,0,4,0,0,0,0,1.6607061582295597,161646.4946174324,0.0,118.1185981092367,True,99.97431577217063,0.9997431577217063,0.41599422701462174,32.864794140615274,0.2597458596455887,9734,10.000410947645271
46,7,3,0,2,2,2,3,4,2,3,5,3,2,0,0,603,77,0,0,4,0,0,0,0,1.6746507384990064,163003.8042825393,0.0,119.54149874440951,True,99.9794526177365,0.999794526177365,0.4242282330106005,33.32798779851792,0.2577896260517072,9734,10.000410947645271
47,7,3,0,2,2,2,3,4,2,4,4,3,2,0,0,603,79,0,0,4,0,0,0,0,1.6884529722875004,164347.25851057612,0.0,120.94923921602678,True,99.97739787951015,0.9997739787951015,0.4321350730631097,33.71552527070619,0.2559118224131791,9734,10.000410947645271
48,6,3,0,2,2,2,3,4,2,4,5,3,2,0,0,603,80,0,0,5,0,0,0,0,1.7021240981260788,165677.9512152,0.0,122.33929800200033,True,99.98047998684967,0.9998047998684967,0.4397535754088627,34.05180606378387,0.254114016058113,9734,10.000410947645271
49,6,3,0,2,2,2,3,4,2,5,4,3,2,0,0,603,83,0,0,5,0,0,0,0,1.7156551975938823,166995.01431299813,0.0,123.70950152666528,True,99.98047998684967,0.9998047998684967,0.4471603848240103,34.35163661582551,0.2523872549045108,9734,10.000410947645271
50,6,3,0,2,2,2,3,4,2,4,5,3,2,0,0,603,85,0,0,5,0,0,0,0,1.7290544025050785,168299.23932223432,0.0,125.05828337105775,True,99.97637051039698,0.9997637051039697,0.4543274855989288,34.62446111256335,0.2507288080936577,9734,10.000410947645271
51,6,3,0,2,2,2,3,4,2,7,2,3,2,0,0,603,87,0,0,5,0,0,0,0,1.7423225094828452,169590.7037830222,0.0,126.38464083310211,True,99.9753431412838,0.999753431412838,0.46128028331280096,34.8765560986184,0.24913504485104435,9734,10.000410947645271
52,6,2,0,2,2,2,3,4,2,7,2,3,2,0,0,603,89,0,0,5,0,0,0,0,1.7554552543810782,170868.99264043663,0.0,127.68801460836433,True,99.9794526177365,0.999794526177365,0.4680488116393345,35.112239881685106,0.24760238064222134,9734,10.000410947645271
53,6,2,0,2,2,2,3,4,2,7,2,3,2,0,0,603,92,0,0,5,0,0,0,0,1.7684510934887077,172133.95563581685,0.0,128.96816986148175,True,99.98150735596285,0.9998150735596285,0.4746537945355301,35.334573001789124,0.24612700178290653,9734,10.000410947645271
54,6,2,0,2,2,2,3,4,2,5,4,3,2,0,0,603,93,0,0,5,0,0,0,0,1.7813168412368814,173386.2560586331,0.0,130.2251001049387,True,99.98047998684967,0.9998047998684967,0.4810958444010447,35.54578126648858,0.24470373202222281,9734,10.000410947645271
55,6,2,0,2,2,2,3,4,2,6,3,3,2,0,0,603,95,0,0,5,0,0,0,0,1.7940565324675875,174626.28664426508,0.0,131.4589555237789,True,99.97842524862332,0.9997842524862333,0.48737490000869726,35.74752058074803,0.2433344700418404,9734,10.000410947645271
56,6,2,0,2,2,2,3,4,2,6,3,3,2,0,0,603,97,0,0,5,0,0,0,0,1.806673203617541,175854.34294731697,0.0,132.66999159140178,True,99.97637051039698,0.9997637051039697,0.4935055811096638,35.941048016281655,0.24201378001084584,9734,10.000410947645271
