step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,4,4,2,2,4,4,2,2,5,8,2,2,0,552,2,0,0,0,0,0,0,0,1.0177955740938605,99068.15000000001,0.0,5.9399999999999995,True,99.98869893975507,0.9998869893975507,0.020401909635155372,2.8001428534987283,0.8311339815951686,97294,99.95685049724665
2,11,4,4,3,2,2,5,4,2,2,5,8,2,2,0,552,5,0,0,0,0,0,0,0,1.035481672967864,100789.64412000001,0.0,10.73259,True,99.98869893975507,0.9998869893975507,0.038428121136248765,5.087159529093815,0.7295298906672875,97071,99.72774718500862
3,11,4,4,3,2,2,5,4,2,3,4,8,2,2,0,552,8,0,0,0,0,0,0,0,1.0529966765026302,102494.48450406,0.0,15.33170925,True,99.98869893975507,0.9998869893975507,0.05485588141107858,7.011684061607079,0.6596226865392754,96442,99.08153201282157
4,11,4,4,3,2,2,5,4,2,2,5,8,2,2,0,552,9,0,0,0,0,0,0,0,1.0703400151698002,104182.61571656767,0.0,19.72441777383,True,99.98767157064191,0.9998767157064191,0.0700143536468779,8.672435525840584,0.6077918261168737,95174,97.77882797731569
5,11,4,4,3,2,2,5,4,2,1,6,8,2,2,0,552,10,0,0,0,0,0,0,0,1.087512701416801,105854.13630510573,0.0,23.915715260158258,True,99.98767157064191,0.9998767157064191,0.08414283223987168,10.134445983101788,0.567428708351778,93067,95.614161255856
6,10,4,4,3,1,2,4,4,2,1,6,8,2,2,0,552,13,0,0,1,0,0,0,0,1.1045153420727447,107509.10533599267,0.0,27.918774926803334,True,99.97226103394428,0.9997226103394428,0.09741031657497076,11.441577643218022,0.5348780434499361,89966,92.42828963590038
7,10,4,4,3,1,2,4,4,2,2,5,8,2,2,0,552,14,0,0,1,0,0,0,0,1.1213614329873083,109148.83644125264,0.0,31.749462834228687,True,99.97328840305745,0.9997328840305745,0.1099339499691534,12.652270751710422,0.5079248557823878,85811,88.15957097065834
8,10,4,4,3,1,2,4,4,2,3,4,8,2,2,0,552,17,0,0,1,0,0,0,0,1.1380419358075284,110772.44986376159,0.0,35.42357632101625,True,99.97328840305745,0.9997328840305745,0.12183256225184902,13.8013013680516,0.4851375028135293,80667,82.87478425248624
9,10,4,3,3,1,2,4,4,2,4,3,8,2,2,0,552,20,0,0,1,0,0,0,0,1.1545627778310492,112380.52254296301,0.0,38.95562378837006,True,99.97328840305745,0.9997328840305745,0.1331766882575424,14.860924902879308,0.4655461357431251,74603,76.64481795019314
10,10,4,3,3,1,2,4,4,2,4,3,8,2,2,0,552,21,0,0,1,0,0,0,0,1.1709203919778424,113972.70727355526,0.0,42.358411983660474,True,99.97431577217063,0.9997431577217063,0.14405150920237395,15.843123581298897,0.4484620736581946,67735,69.58884688090737
11,10,4,3,3,1,2,4,4,2,4,2,8,2,2,0,552,22,0,0,1,0,0,0,0,1.1871168281495807,115549.20358476759,0.0,45.64302475425594,True,99.97842524862332,0.9997842524862333,0.15450804171957067,16.757860970976125,0.43338392701418754,60294,61.94419330977233
12,10,4,3,3,1,2,4,4,2,4,3,8,2,2,0,552,24,0,0,1,0,0,0,0,1.2031526264264303,117110.06404584303,0.0,48.81897152355655,True,99.97637051039698,0.9997637051039697,0.16460440017643888,17.613474541150108,0.41994755555104024,52543,53.98105531355305
13,10,4,3,2,1,3,5,4,2,5,2,8,2,2,0,552,26,0,0,1,0,0,0,0,1.2190256115067046,118655.0769216166,0.0,51.89439340095108,True,99.97637051039698,0.9997637051039697,0.17438911635617144,18.41697323467516,0.4078723811226146,45069,46.302498561683244
14,10,4,3,2,1,3,5,4,2,5,2,8,2,2,0,552,27,0,0,1,0,0,0,0,1.2347415163884563,120184.80023918679,0.0,54.876273719741086,True,99.97431577217063,0.9997431577217063,0.18387434982574122,19.174271803276437,0.3969399336645169,38052,39.0934494945344
15,10,4,3,2,1,3,5,4,2,5,2,8,2,2,0,552,28,0,0,1,0,0,0,0,1.2503007485130555,121699.27365726676,0.0,57.77063020125226,True,99.97637051039698,0.9997637051039697,0.19308782406320127,19.8903794725997,0.38698248586987344,31830,32.701158872359656
16,10,4,3,2,1,3,5,4,2,3,3,8,2,0,0,552,30,0,0,1,0,0,0,0,1.2657219691377732,123200.31358799429,0.0,60.582681020702246,True,99.9753431412838,0.999753431412838,0.2020092420227308,20.56955373760589,0.3778545317290295,26423,27.146174077422536
17,10,4,3,2,0,3,5,4,2,2,4,8,2,0,0,552,31,0,0,1,0,0,0,0,1.2809855959878929,124686.01397107754,0.0,63.31698412385874,True,99.97328840305745,0.9997328840305745,0.21072825016600533,21.215426594562295,0.36945076013359734,21851,22.44904249198652
18,10,4,3,2,0,3,5,4,2,2,4,8,2,0,0,552,33,0,0,1,0,0,0,0,1.2960980372985067,126156.99855848745,0.0,65.97755215262909,True,99.97431577217063,0.9997431577217063,0.21938506416345901,21.831108543711913,0.36168468965581313,18082,18.576888304430014
19,10,4,3,2,0,2,5,4,2,2,4,8,2,0,0,552,35,0,0,1,0,0,0,0,1.311061415859575,127613.47397410759,0.0,68.56794635182987,True,99.97328840305745,0.9997328840305745,0.22798935500299974,22.421475678309246,0.3544796674712574,15501,15.92524862332539
20,10,4,3,2,0,2,5,4,2,1,5,8,2,0,0,552,36,0,0,1,0,0,0,0,1.325875191237314,129055.38761427518,0.0,71.09135291366964,True,99.97328840305745,0.9997328840305745,0.23641616052711206,22.986243900448944,0.3477712574518056,13695,14.06982000493137
21,9,4,3,2,0,2,5,4,2,2,4,8,2,0,0,552,37,0,0,2,0,0,0,0,1.3405480603068765,130483.58599803013,0.0,73.55064490719903,True,99.97431577217063,0.9997431577217063,0.24466695774447764,23.530365795423485,0.34150652330562403,12389,12.728075943124844
22,9,4,3,2,0,2,5,4,2,2,4,8,2,0,0,552,39,0,0,2,0,0,0,0,1.3550771325801472,131897.7877768212,0.0,75.94843249898422,True,99.97328840305745,0.9997328840305745,0.25275801009249904,24.052750859165986,0.335640896153258,11435,11.747965809155914
23,9,5,3,2,0,2,5,4,2,2,4,8,2,0,0,552,40,0,0,2,0,0,0,0,1.3694558654626738,133297.3561206748,0.0,78.28710372013674,True,99.97739787951015,0.9997739787951015,0.2607010056911739,24.55472020667746,0.33013419788391135,10917,11.215788608531273
24,9,5,3,2,0,2,5,3,2,3,3,8,2,0,0,552,43,0,0,2,0,0,0,0,1.3836873876363014,134682.59556296704,0.0,80.56885762485756,True,99.9753431412838,0.999753431412838,0.268531699119786,25.037612904160692,0.32494908747082996,10468,10.754499876715705
25,9,5,3,2,0,2,5,3,2,2,4,8,2,0,0,552,43,0,0,2,0,0,0,0,1.3977801938102958,136054.33294471895,0.0,82.79573133384598,True,99.97328840305745,0.9997328840305745,0.27619033809211746,25.534214967431307,0.3200694691840596,10153,10.430878606065587
26,9,5,3,2,0,2,5,3,2,3,3,8,2,0,0,552,46,0,0,2,0,0,0,0,1.4117293705202465,137412.0900089587,0.0,84.9696221634275,True,99.97739787951015,0.9997739787951015,0.28373045658605134,26.063029769698545,0.31545772414365425,9738,10.004520424097969
27,9,5,3,2,0,2,5,3,2,3,3,8,2,0,0,552,48,0,0,2,0,0,0,0,1.4255421514106557,138756.57084970758,0.0,87.09230580253812,True,99.97431577217063,0.9997431577217063,0.29111809239280023,26.547278054790524,0.31110221572623753,9734,10.000410947645271
28,9,5,3,2,0,2,5,3,2,2,3,7,2,0,0,552,50,0,0,2,0,0,0,0,1.4392263141132569,140088.53251052796,0.0,89.16545130704363,True,99.9753431412838,0.999753431412838,0.29835149091888036,26.99975840782568,0.30697687383969113,9734,10.000410947645271
29,9,5,3,2,0,2,5,3,2,3,2,7,2,0,0,552,52,0,0,2,0,0,0,0,1.4527738914688397,141407.199500011,0.0,91.19063352642314,True,99.97637051039698,0.9997637051039697,0.30547496852882966,27.427661850704062,0.30306391885707334,9734,10.000410947645271
30,9,5,3,2,0,2,5,3,2,3,2,7,2,0,0,552,53,0,0,2,0,0,0,0,1.4661899746682145,142713.06737430533,0.0,93.16934345448615,True,99.97431577217063,0.9997431577217063,0.3124808981324203,27.835361267166522,0.2993474845280708,9734,10.000410947645271
31,9,5,3,2,0,2,5,3,2,3,2,7,2,0,0,552,55,0,0,2,0,0,0,0,1.4794743956231233,144006.11977237233,0.0,95.10299689767476,True,99.97328840305745,0.9997328840305745,0.3193706584762929,28.225697604244665,0.29581351794758887,9734,10.000410947645271
32,9,6,3,2,0,2,5,3,2,3,2,7,2,0,0,552,58,0,0,2,0,0,0,0,1.4926256760862944,145286.21280753554,0.0,96.9929417757932,True,99.97226103394428,0.9997226103394428,0.32617155519712576,28.352810135152154,0.29244928127809156,9734,10.000410947645271
33,9,6,3,2,0,2,4,3,2,3,2,7,2,0,0,552,58,0,0,2,0,0,0,0,1.5056427548048068,146553.24318168068,0.0,98.84046430838713,True,99.97020629571793,0.9997020629571793,0.33285454090836525,28.66945401038881,0.28924687748287886,9734,10.000410947645271
34,9,5,3,2,0,2,4,3,2,2,3,7,2,0,0,552,59,0,0,2,0,0,0,0,1.5185345926137295,147808.08310664998,0.0,100.64679428972086,True,99.97328840305745,0.9997328840305745,0.3394258838629521,29.01098923411147,0.28619125527776323,9734,10.000410947645271
35,9,6,2,2,0,2,4,3,2,1,3,7,2,0,0,552,61,0,0,2,0,0,0,0,1.5313049544300001,149051.0990443985,0.0,102.41310961606993,True,99.9753431412838,0.999753431412838,0.3459017720864115,29.342772666976135,0.2832694475425039,9734,10.000410947645271
36,9,7,2,2,0,2,4,3,2,2,2,7,2,0,0,552,61,0,0,2,0,0,0,0,1.5439451780979698,150281.44785534398,0.0,104.14054019733096,True,99.9712336648311,0.999712336648311,0.3523022417370254,29.664626903869063,0.28047629766703247,9734,10.000410947645271
37,9,7,2,2,0,2,4,3,2,2,2,7,2,0,0,552,61,0,0,2,0,0,0,0,1.5564612051885038,151499.7078682282,0.0,105.83017135969574,True,99.97020629571793,0.9997020629571793,0.3586023911544338,29.976984858694685,0.27780894227635927,9734,10.000410947645271
38,9,7,2,2,0,2,4,3,2,2,2,7,2,0,0,552,62,0,0,2,0,0,0,0,1.5688480903524826,152705.39772254924,0.0,107.48304682589884,True,99.97226103394428,0.9997226103394428,0.3648397528343954,30.280235485935737,0.27525571179234487,9734,10.000410947645271
39,9,7,2,2,0,2,4,2,2,2,2,7,2,0,0,552,65,0,0,2,0,0,0,0,1.5811161209970848,153899.51875337225,0.0,109.10017134331297,True,99.97226103394428,0.9997226103394428,0.37100429229976706,30.575017634601384,0.27280969948476547,9734,10.000410947645271
40,9,8,2,2,0,2,4,2,2,2,2,7,2,0,0,552,65,0,0,2,0,0,0,0,1.5932604311361571,155081.597325069,0.0,110.68251301712036,True,99.97328840305745,0.9997328840305745,0.37710107023253825,30.86143527068645,0.2704648788410992,9734,10.000410947645271
41,9,8,2,2,0,2,4,2,2,2,2,7,2,0,0,552,66,0,0,2,0,0,0,0,1.6052763157620162,156251.1754710116,0.0,112.2310053952851,True,99.9753431412838,0.999753431412838,0.38314935993846266,31.139691995279605,0.26821525839239413,9734,10.000410947645271
42,9,8,2,2,0,2,4,2,2,1,3,7,2,0,0,552,67,0,0,2,0,0,0,0,1.6171764395427168,157409.4859193299,0.0,113.74654934357888,True,99.9712336648311,0.999712336648311,0.3891080199752331,31.41008157107778,0.26605528007432955,9734,10.000410947645271
43,9,8,1,1,0,2,5,2,2,2,2,7,2,0,0,552,69,0,0,2,0,0,0,0,1.628967170775409,158557.1485345952,0.0,115.23001474206589,True,99.9712336648311,0.999712336648311,0.39496689710553784,31.672881695238168,0.2639799819627132,9734,10.000410947645271
44,9,8,1,1,0,2,4,2,2,1,3,7,2,0,0,552,71,0,0,2,0,0,0,0,1.6406413864166836,159693.4699882543,0.0,116.68224202890875,True,99.9712336648311,0.999712336648311,0.4007580934642347,31.928355643424077,0.2619822244872292,9734,10.000410947645271
45,9,9,1,1,0,2,4,2,2,2,2,7,2,0,0,552,71,0,0,2,0,0,0,0,1.6521942087852257,160817.97550631873,0.0,118.10404361285853,True,99.97431577217063,0.9997431577217063,0.4064794672597469,32.176801820209214,0.26006119718167736,9734,10.000410947645271
46,9,9,1,1,0,2,4,2,2,3,1,7,2,0,0,552,71,0,0,2,0,0,0,0,1.6636263690189583,161930.73625482933,0.0,119.49620517213535,True,99.97328840305745,0.9997328840305745,0.41212001647128654,32.41847389573659,0.2582154062773699,9734,10.000410947645271
47,9,9,1,1,0,2,4,2,2,3,1,7,2,0,0,552,72,0,0,2,0,0,0,0,1.6749429236022009,163032.24441174383,0.0,120.85948685442516,True,99.9753431412838,0.999753431412838,0.4176743104470613,32.653527665470605,0.2564379600994097,9734,10.000410947645271
48,9,9,1,1,0,2,4,2,2,2,2,7,2,0,0,552,74,0,0,2,0,0,0,0,1.6861521368720436,164123.30439457722,0.0,122.1946243902821,True,99.9712336648311,0.999712336648311,0.423134411829294,32.882181447677446,0.2547249458167649,9734,10.000410947645271
49,9,9,1,1,0,2,4,2,2,2,2,7,2,0,0,552,75,0,0,2,0,0,0,0,1.6972499828559127,165203.52433126312,0.0,123.50233013024388,True,99.9712336648311,0.999712336648311,0.42851252552708335,33.10464402721121,0.2530734730654817,9734,10.000410947645271
50,9,9,1,1,0,3,4,2,2,2,2,7,2,0,0,552,77,0,0,2,0,0,0,0,1.7082342472034993,166272.6886857998,0.0,124.78329401432036,True,99.97328840305745,0.9997328840305745,0.43381075737026314,33.32111530789607,0.25148060504069086,9734,10.000410947645271
51,9,9,1,1,0,3,3,2,2,2,2,7,2,0,0,552,77,0,0,2,0,0,0,0,1.7191084014666316,167331.13536515605,0.0,126.03818448073045,True,99.97328840305745,0.9997328840305745,0.4390251170298798,33.531786892666226,0.24994647967367312,9734,10.000410947645271
52,9,9,1,1,0,3,3,2,2,3,1,7,2,0,0,552,78,0,0,2,0,0,0,0,1.72987224202859,168378.84455009483,0.0,127.26764932092507,True,99.97431577217063,0.9997431577217063,0.4441656606588228,33.73687706710971,0.2484649324546214,9734,10.000410947645271
53,9,9,1,1,0,3,2,2,2,2,2,7,2,0,0,552,79,0,0,2,0,0,0,0,1.740534701308425,169416.68568655686,0.0,128.47231643913003,True,99.97226103394428,0.9997226103394428,0.4492077406181372,33.93653688556081,0.24703376499505983,9734,10.000410947645271
54,9,9,1,1,0,3,2,2,2,0,4,6,2,0,0,552,80,0,0,2,0,0,0,0,1.7510946081783665,170444.54478164949,0.0,129.65279469041707,True,99.97328840305745,0.9997328840305745,0.454178109918962,34.13092514404642,0.2456441175528059,9734,10.000410947645271
55,9,8,1,1,0,4,2,2,2,0,4,6,1,0,0,552,82,0,0,2,0,0,0,0,1.76156101968606,171463.30341216235,0.0,130.8096742831194,True,99.97226103394428,0.9997226103394428,0.4590592284390422,34.3202050817637,0.24430180100006693,9734,10.000410947645271
56,9,8,1,1,0,4,2,2,2,0,4,6,1,0,0,552,84,0,0,2,0,0,0,0,1.7719186775665652,172471.4763996192,0.0,131.9435225693233,True,99.97431577217063,0.9997431577217063,0.46388124513127793,34.504533753504255,0.24300429873542406,9734,10.000410947645271
57,9,9,1,1,0,3,2,2,2,1,3,6,1,0,0,552,85,0,0,2,0,0,0,0,1.7821763594689302,173469.91812526778,0.0,133.05489191574694,True,99.97328840305745,0.9997328840305745,0.468622053607443,34.684062461900126,0.24174944275229238,9734,10.000410947645271
58,9,10,1,1,0,3,2,2,2,1,3,6,1,0,0,552,86,0,0,2,0,0,0,0,1.792330087640043,174458.24141053122,0.0,134.14431772295666,True,99.9712336648311,0.999712336648311,0.4732828844143773,34.85893691768413,0.24053516502324532,9734,10.000410947645271
59,9,10,1,1,0,3,2,2,2,1,3,6,1,0,0,552,88,0,0,2,0,0,0,0,1.8023747727070263,175435.9508762111,0.0,135.22915903248023,True,99.97020629571793,0.9997020629571793,0.4778921298215995,35.02931347647323,0.2393624745507213,9734,10.000410947645271
60,9,10,1,1,0,3,2,2,2,0,4,6,1,0,0,552,88,0,0,2,0,0,0,0,1.812321888364983,176404.16332589398,0.0,136.33429638726764,True,99.9712336648311,0.999712336648311,0.48242213182686416,35.195314950497554,0.23822488010008303,9734,10.000410947645271
61,8,10,1,1,0,3,2,2,2,2,4,6,1,0,0,552,88,0,0,3,0,0,0,0,1.8221691594702396,177362.65730619524,0.0,137.4174183020789,True,99.97637051039698,0.9997637051039697,0.48688176198242394,35.35706767287973,0.2371253053811184,9734,10.000410947645271
62,8,10,1,1,0,3,2,2,2,1,5,6,1,0,0,552,89,0,0,3,0,0,0,0,1.831911402116451,178310.92823640688,0.0,138.4790343989599,True,99.9753431412838,0.999753431412838,0.49129526432016457,35.51469756706641,0.23606177120000074,9734,10.000410947645271
63,8,11,1,1,0,3,2,2,2,1,5,6,1,0,0,552,90,0,0,3,0,0,0,0,1.8415632853842432,179250.4039461607,0.0,139.51965892159814,True,99.9712336648311,0.999712336648311,0.49562476704216235,35.668326168782436,0.2350283329657922,9734,10.000410947645271
64,8,11,1,1,0,3,2,2,2,2,4,6,1,0,0,552,93,0,0,3,0,0,0,0,1.8511123067894997,180179.86749366275,0.0,140.53979151311108,True,99.97020629571793,0.9997020629571793,0.49990727294133647,35.818070817885804,0.23402636870589508,9734,10.000410947645271
65,8,11,1,1,0,3,2,2,2,2,4,5,1,0,0,552,91,0,0,3,0,0,0,0,1.8605785437858668,181101.27313794114,0.0,141.53991767306925,True,99.97020629571793,0.9997020629571793,0.5040915185394309,35.96404483860884,0.23305421265670656,9734,10.000410947645271
